StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
1|0|Ice cream|Nationwide|NULL|NULL|NULL|NULL|NULL|Alden’s Ice Cream participated on a previous iteration of the dairy scorecard but is not currently transparent with our investigators. Because brand information was difficult to confirm outside of their participation, brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. Answers refer to old investigation results but may not be current. Even low-quality organic dairy has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Alden's Ice Cream (Oregon Ice Cream)^_
1|0|Fluid milk|MA, ME, NH|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Market Basket (DeMoulas Super Markets, Inc)^_
1|0|Fluid milk|IL, WI|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Roundy's^_
1|0|Ice cream|NY, PA, OH, Northeast|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Perry's Ice Cream^_
1|0|Fluid Milk|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Farmland Fresh^_
1|0|Fluid milk, ice cream|West|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Umpqua Dairy^_
1|0|Fluid milk|Midwest|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Meijer is known to have purchased milk from Natural Prairie Dairy, one of the largest “organic” dairies in the country. Cornucopia has filedmultiple legal complaintswith the USDA against Natural Prairie Dairy and its certifier, the Texas Department of Agriculture. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Meijer Organics (Meijer)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|High Meadow (Aurora Dairy)^_
1|0|Formula|Nationwide, Web Sales|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Vermont Organics (Perrigo Nutritionals)^_
1|0|Fluid milk|ME|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Grace Pond Farm^_
1|0|Fluid milk, butter, cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|Lulubelle Creamery (Wild Rose Foods)^_
1|0|Fluid milk|VT|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Miller Farm^_
1|0|Cheese|Northeast|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Neighborly Farms^_
1|0|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|Nuna Organic^_
1|0|Fluid milk, butter, cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|Origin Milk^_
1|0|Unknown|ME|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Straws Farm^_
1|0|Fluid milk|Mid-Atlantic|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|Trickling Springs^_
1|0|Fluid milk, yogurt, cheese|VT|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Vonn Trapp Farmstead^_
1|0|Yogurt, Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Bellweather Farms^_
1|0|Cheese|ME|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Balfour Farm^_
1|0|Fluid milk|TX|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|1836 Farms^_
1|0|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Dahlicious Organic^_
1|0|Fluid milk, ice cream|Midwest|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Oberweis Dairy^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Simply Nature (Aldi)^_
1|0|Fluid milk|Nationwide, Web Sales|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Nature's Promise (Giant Food/Ahold)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Hy Vee^_
1|0|Butter, cheese, fluid milk|WA|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Smith Brothers Farms^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Shoprite^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. In the past, HEB has purchased milk from Natural Prairie Dairy, one of the largest “organic” dairies in the country. Cornucopia has filedmultiple legal complaintswith the USDA against Natural Prairie Dairy and its certifier, the Texas Department of Agriculture. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Central Market (HEB Organics)^_
1|0|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Wholesome Valley (Galaxy Foods)^_
